,filename,emotion_id,video_id,sex,prosody,intensity_level
494,A426_rel_p_3.mp4,38,A426,f,naro,3
495,A64_sex_p_3.mp4,24,A64,m,meli,3
496,A102_bor_v_3.mp4,26,A102,f,naro,3
497,A332_fea_v_2.mp4,10,A332,f,meli,2
498,A55_ang_v_3_ver1.mp4,12,A55,m,meli,3
499,A337_tri_p_2.mp4,20,A337,f,meli,2
500,A323_det_p_2.mp4,2,A323,f,meli,2
501,A91_neu_sit1_p.mp4,22,A91,f,naro,0
502,A221_ten_p_3.mp4,28,A221,f,naro,3
503,A410_ple_v_2.mp4,23,A410,m,meli,2
504,A438_nos_v_3.mp4,30,A438,m,naro,3
505,A327_dou_v_3.mp4,3,A327,m,meli,3
506,A91_dist_p_3.mp4,17,A91,f,naro,3
507,A200_emb_p_3.mp4,39,A200,m,naro,3
508,A405_cont_p_3.mp4,32,A405,f,meli,3
509,A64_hap_p_3.mp4,33,A64,m,meli,3
510,A407_anx_p_3.mp4,34,A407,f,meli,3
511,A417_env_v_3.mp4,4,A417,m,meli,3
512,A55_bor_v_3_ver1.mp4,26,A55,m,meli,3
513,A425_det_v_2.mp4,2,A425,f,naro,2
514,A327_ele_v_3.mp4,8,A327,m,meli,3
515,A334_sat_p_2.mp4,16,A334,f,meli,2
516,A303_ele_p_2.mp4,8,A303,m,meli,2
517,A72_sat_v_2.mp4,16,A72,m,naro,2
518,A91_sar_v_3.mp4,31,A91,f,naro,3
519,A91_exc_p_2.mp4,36,A91,f,naro,2
520,A221_rej_p_3.mp4,14,A221,f,naro,3
521,A200_ang_v_2.mp4,12,A200,m,naro,2
522,A405_ple_p_3.mp4,23,A405,f,meli,3
523,A207_rel_p_2.mp4,38,A207,m,naro,2
524,A91_bor_p_2.mp4,26,A91,f,naro,2
525,A425_disa_v_3.mp4,37,A425,f,naro,3
526,A205_fea_v_2.mp4,10,A205,f,naro,2
527,A405_conf_p_2.mp4,1,A405,f,meli,2
528,A91_sat_p_3.mp4,16,A91,f,naro,3
529,A425_emb_v_2.mp4,39,A425,f,naro,2
530,A323_amu_v_3.mp4,13,A323,f,meli,3
531,A91_env_v_2.mp4,4,A91,f,naro,2
532,A72_fea_p_2.mp4,10,A72,m,naro,2
533,A303_int_v_2.mp4,29,A303,m,meli,2
534,A425_adm_v_3.mp4,5,A425,f,naro,3
535,A91_gra_p_2.mp4,7,A91,f,naro,2
536,A337_emb_v_2.mp4,39,A337,f,meli,2
537,A410_tri_p_2.mp4,20,A410,m,meli,2
538,A200_conf_p_2.mp4,1,A200,m,naro,2
539,A205_pri_v_2.mp4,41,A205,f,naro,2
540,A323_conf_v_2.mp4,1,A323,f,meli,2
541,A303_nos_v_2.mp4,30,A303,m,meli,2
542,A435_amu_p_2.mp4,13,A435,m,naro,2
543,A205_rej_p_3.mp4,14,A205,f,naro,3
544,A91_adm_p_3.mp4,5,A91,f,naro,3
545,A323_sha_p_3.mp4,43,A323,f,meli,3
546,A102_disg_p_2.mp4,35,A102,f,naro,2
547,A323_pea_p_2.mp4,25,A323,f,meli,2
548,A417_ins_v_3.mp4,19,A417,m,meli,3
549,A323_exc_p_2.mp4,36,A323,f,meli,2
550,A426_ple_v_3.mp4,23,A426,f,naro,3
551,A205_anx_p_3.mp4,34,A205,f,naro,3
552,A55_amu_p_3.mp4,13,A55,m,meli,3
553,A426_ang_v_2.mp4,12,A426,f,naro,2
554,A407_pea_v_3.mp4,25,A407,f,meli,3
555,A425_neu_sit1_v.mp4,22,A425,f,naro,0
556,A425_bor_v_2.mp4,26,A425,f,naro,2
557,A410_cont_v_3.mp4,32,A410,m,meli,3
558,A102_ang_v_2.mp4,12,A102,f,naro,2
559,A207_ele_p_2.mp4,8,A207,m,naro,2
560,A334_nos_v_3.mp4,30,A334,f,meli,3
561,A426_dist_v_3.mp4,17,A426,f,naro,3
562,A437_neg_sur_v_2.mp4,11,A437,m,naro,2
563,A405_scha_p_3.mp4,15,A405,f,meli,3
564,A102_fea_v_2.mp4,10,A102,f,naro,2
565,A327_fea_v_2.mp4,10,A327,m,meli,2
566,A337_pos_sur_v_3.mp4,9,A337,f,meli,3
567,A435_emb_v_3.mp4,39,A435,m,naro,3
568,A410_int_v_2.mp4,29,A410,m,meli,2
569,A417_env_p_3.mp4,4,A417,m,meli,3
570,A424_ins_p_2.mp4,19,A424,f,meli,2
571,A424_neg_sur_v_2.mp4,11,A424,f,meli,2
572,A55_sat_v_3_ver1.mp4,16,A55,m,meli,3
573,A205_scha_v_3.mp4,15,A205,f,naro,3
574,A332_rel_v_2.mp4,38,A332,f,meli,2
575,A91_ins_v_2.mp4,19,A91,f,naro,2
576,A337_dist_p_3.mp4,17,A337,f,meli,3
577,A91_emb_p_3.mp4,39,A91,f,naro,3
578,A435_amu_v_2.mp4,13,A435,m,naro,2
579,A72_nos_v_2.mp4,30,A72,m,naro,2
580,A67_disa_p_3.mp4,37,A67,m,meli,3
581,A407_ang_p_3.mp4,12,A407,f,meli,3
582,A417_pea_v_3.mp4,25,A417,m,meli,3
583,A435_fea_p_3.mp4,10,A435,m,naro,3
584,A102_gra_p_3.mp4,7,A102,f,naro,3
585,A334_conc_p_3.mp4,27,A334,f,meli,3
586,A207_conf_p_2.mp4,1,A207,m,naro,2
587,A323_adm_p_3.mp4,5,A323,f,meli,3
588,A64_dist_p_2.mp4,17,A64,m,meli,2
589,A91_pos_sur_v_2.mp4,9,A91,f,naro,2
590,A337_reg_v_3.mp4,0,A337,f,meli,3
591,A303_amu_p_2.mp4,13,A303,m,meli,2
592,A221_det_v_2.mp4,2,A221,f,naro,2
593,A64_cont_v_3.mp4,32,A64,m,meli,3
594,A327_rej_v_3.mp4,14,A327,m,meli,3
595,A417_ten_p_2.mp4,28,A417,m,meli,2
596,A407_anx_v_3.mp4,34,A407,f,meli,3
597,A424_anx_p_2.mp4,34,A424,f,meli,2
598,A435_gui_p_2.mp4,40,A435,m,naro,2
599,A55_cont_p_2.mp4,32,A55,m,meli,2
600,A221_rej_p_2.mp4,14,A221,f,naro,2
601,A417_pri_v_2.mp4,41,A417,m,meli,2
602,A437_awe_p_3.mp4,18,A437,m,naro,3
603,A424_det_p_2.mp4,2,A424,f,meli,2
604,A221_rel_p_2.mp4,38,A221,f,naro,2
605,A55_mov_p_2.mp4,42,A55,m,meli,2
606,A426_ins_p_2.mp4,19,A426,f,naro,2
607,A417_neg_sur_v_2.mp4,11,A417,m,meli,2
608,A438_neu_sit2_p.mp4,22,A438,m,naro,0
609,A205_exc_v_2.mp4,36,A205,f,naro,2
610,A205_sat_p_3.mp4,16,A205,f,naro,3
611,A72_disa_v_2.mp4,37,A72,m,naro,2
612,A67_ins_v_3.mp4,19,A67,m,meli,3
613,A72_mov_v_3.mp4,42,A72,m,naro,3
614,A438_conc_v_2.mp4,27,A438,m,naro,2
615,A437_neu_sit4_p.mp4,22,A437,m,naro,0
616,A425_env_v_2.mp4,4,A425,f,naro,2
617,A323_dist_p_2.mp4,17,A323,f,meli,2
618,A323_hap_v_2.mp4,33,A323,f,meli,2
619,A332_pos_sur_p_3.mp4,9,A332,f,meli,3
620,A425_tri_p_3.mp4,20,A425,f,naro,3
621,A327_mov_v_2.mp4,42,A327,m,meli,2
622,A426_sat_p_2.mp4,16,A426,f,naro,2
623,A102_fea_v_3.mp4,10,A102,f,naro,3
624,A437_disa_v_2.mp4,37,A437,m,naro,2
625,A437_ple_p_2.mp4,23,A437,m,naro,2
626,A327_neu_sit4_v.mp4,22,A327,m,meli,0
627,A337_disg_v_3.mp4,35,A337,f,meli,3
628,A55_neu_v_sit3.mp4,22,A55,m,meli,0
629,A410_amu_p_2.mp4,13,A410,m,meli,2
630,A200_sex_v_3.mp4,24,A200,m,naro,3
631,A227_awe_v_3.mp4,18,A227,f,naro,3
632,A55_disa_v_2_ver1.mp4,37,A55,m,meli,2
633,A91_ele_p_2.mp4,8,A91,f,naro,2
634,A55_ins_v_2_ver1.mp4,19,A55,m,meli,2
635,A407_sar_v_2.mp4,31,A407,f,meli,2
636,A102_sex_v_2.mp4,24,A102,f,naro,2
637,A221_dou_v_2.mp4,3,A221,f,naro,2
638,A303_sex_p_3.mp4,24,A303,m,meli,3
639,A334_pos_sur_p_3.mp4,9,A334,f,meli,3
640,A64_disa_p_3.mp4,37,A64,m,meli,3
641,A435_conc_p_3.mp4,27,A435,m,naro,3
642,A407_hop_p_2.mp4,21,A407,f,meli,2
643,A405_neg_sur_v_3.mp4,11,A405,f,meli,3
644,A332_sha_p_3.mp4,43,A332,f,meli,3
645,A303_env_p_3.mp4,4,A303,m,meli,3
646,A327_nos_p_3.mp4,30,A327,m,meli,3
647,A407_pos_sur_p_3.mp4,9,A407,f,meli,3
648,A64_sar_v_2.mp4,31,A64,m,meli,2
649,A227_ins_p_3.mp4,19,A227,f,naro,3
650,A437_nos_p_3.mp4,30,A437,m,naro,3
651,A67_neg_sur_v_2.mp4,11,A67,m,meli,2
652,A417_fea_v_2.mp4,10,A417,m,meli,2
653,A64_conf_v_2.mp4,1,A64,m,meli,2
654,A332_sat_v_2.mp4,16,A332,f,meli,2
655,A303_ang_p_2.mp4,12,A303,m,meli,2
656,A337_int_p_3.mp4,29,A337,f,meli,3
657,A227_neu_sit4_v.mp4,22,A227,f,naro,0
658,A405_anx_p_3.mp4,34,A405,f,meli,3
659,A102_cont_v_2.mp4,32,A102,f,naro,2
660,A424_pos_sur_p_2.mp4,9,A424,f,meli,2
661,A410_pos_sur_v_2.mp4,9,A410,m,meli,2
662,A67_det_p_2.mp4,2,A67,m,meli,2
663,A405_ang_v_3.mp4,12,A405,f,meli,3
664,A200_pri_v_3.mp4,41,A200,m,naro,3
665,A405_env_v_3.mp4,4,A405,f,meli,3
666,A437_pos_sur_v_2.mp4,9,A437,m,naro,2
667,A91_bor_v_3.mp4,26,A91,f,naro,3
668,A437_dou_v_3.mp4,3,A437,m,naro,3
669,A425_emb_v_3.mp4,39,A425,f,naro,3
670,A426_nos_v_2.mp4,30,A426,f,naro,2
671,A438_conc_v_3.mp4,27,A438,m,naro,3
672,A410_conc_v_3.mp4,27,A410,m,meli,3
673,A410_reg_p_2.mp4,0,A410,m,meli,2
674,A220_sad_v_3.mp4,6,A220,m,naro,3
675,A205_conc_v_3.mp4,27,A205,f,naro,3
676,A91_gui_v_3.mp4,40,A91,f,naro,3
677,A435_det_v_3.mp4,2,A435,m,naro,3
678,A424_disa_p_2.mp4,37,A424,f,meli,2
679,A303_fea_v_3.mp4,10,A303,m,meli,3
680,A405_gra_v_2.mp4,7,A405,f,meli,2
681,A102_reg_v_3.mp4,0,A102,f,naro,3
682,A332_int_v_3.mp4,29,A332,f,meli,3
683,A55_neg_sur_p_3_ver1.mp4,11,A55,m,meli,3
684,A303_conc_v_2.mp4,27,A303,m,meli,2
685,A332_anx_p_2.mp4,34,A332,f,meli,2
686,A332_sad_p_2.mp4,6,A332,f,meli,2
687,A67_neu_sit2_p.mp4,22,A67,m,meli,0
688,A435_dist_v_3.mp4,17,A435,m,naro,3
689,A332_neu_sit2_v.mp4,22,A332,f,meli,0
690,A405_sad_v_3.mp4,6,A405,f,meli,3
691,A55_hap_v_2_ver1.mp4,33,A55,m,meli,2
692,A334_hop_p_2.mp4,21,A334,f,meli,2
693,A334_pri_v_2.mp4,41,A334,f,meli,2
694,A435_emb_p_3.mp4,39,A435,m,naro,3
695,A407_reg_p_3.mp4,0,A407,f,meli,3
696,A221_hop_v_2.mp4,21,A221,f,naro,2
697,A207_env_p_3.mp4,4,A207,m,naro,3
698,A327_anx_p_2.mp4,34,A327,m,meli,2
699,A337_neu_sit1_v.mp4,22,A337,f,meli,0
700,A424_sar_v_2.mp4,31,A424,f,meli,2
701,A72_gui_p_2.mp4,40,A72,m,naro,2
702,A205_gui_v_2.mp4,40,A205,f,naro,2
703,A437_awe_v_2.mp4,18,A437,m,naro,2
704,A205_det_p_2.mp4,2,A205,f,naro,2
705,A337_hop_v_2.mp4,21,A337,f,meli,2
706,A220_ele_p_3.mp4,8,A220,m,naro,3
707,A221_disg_v_2.mp4,35,A221,f,naro,2
708,A102_disa_p_2.mp4,37,A102,f,naro,2
709,A205_scha_p_2.mp4,15,A205,f,naro,2
710,A327_disg_p_2.mp4,35,A327,m,meli,2
711,A417_neg_sur_p_2.mp4,11,A417,m,meli,2
712,A207_neu_sit2_p.mp4,22,A207,m,naro,0
713,A435_awe_v_2.mp4,18,A435,m,naro,2
714,A207_reg_p_2.mp4,0,A207,m,naro,2
715,A405_hap_v_3.mp4,33,A405,f,meli,3
716,A64_det_v_2.mp4,2,A64,m,meli,2
717,A438_adm_p_2.mp4,5,A438,m,naro,2
718,A426_hop_p_3.mp4,21,A426,f,naro,3
719,A72_reg_v_3.mp4,0,A72,m,naro,3
720,A424_ten_v_3.mp4,28,A424,f,meli,3
721,A102_ins_v_2.mp4,19,A102,f,naro,2
722,A55_fea_p_2_ver1.mp4,10,A55,m,meli,2
723,A417_reg_v_3.mp4,0,A417,m,meli,3
724,A410_cont_p_3.mp4,32,A410,m,meli,3
725,A405_rej_p_2.mp4,14,A405,f,meli,2
726,A323_amu_p_3.mp4,13,A323,f,meli,3
727,A227_reg_p_2.mp4,0,A227,f,naro,2
728,A67_ple_v_3.mp4,23,A67,m,meli,3
729,A405_hop_p_2.mp4,21,A405,f,meli,2
730,A207_tri_v_2.mp4,20,A207,m,naro,2
731,A437_amu_p_3.mp4,13,A437,m,naro,3
732,A200_det_v_2.mp4,2,A200,m,naro,2
733,A424_fea_p_3.mp4,10,A424,f,meli,3
734,A207_neu_sit4_v.mp4,22,A207,m,naro,0
735,A91_emb_v_3.mp4,39,A91,f,naro,3
736,A64_scha_v_2.mp4,15,A64,m,meli,2
737,A407_sat_v_3.mp4,16,A407,f,meli,3
738,A334_ple_v_2.mp4,23,A334,f,meli,2
739,A67_disa_v_2.mp4,37,A67,m,meli,2
740,A67_ang_p_3.mp4,12,A67,m,meli,3
741,A435_disa_p_3.mp4,37,A435,m,naro,3
742,A205_awe_p_3.mp4,18,A205,f,naro,3
743,A303_neu_sit1_v.mp4,22,A303,m,meli,0
744,A221_disa_v_3.mp4,37,A221,f,naro,3
745,A55_bor_p_2.mp4,26,A55,m,meli,2
746,A323_emb_p_3.mp4,39,A323,f,meli,3
747,A438_conc_p_2.mp4,27,A438,m,naro,2
748,A410_adm_v_2.mp4,5,A410,m,meli,2
749,A72_neu_sit4_p.mp4,22,A72,m,naro,0
750,A327_pri_v_3.mp4,41,A327,m,meli,3
751,A426_anx_v_2.mp4,34,A426,f,naro,2
752,A67_pos_sur_p_3.mp4,9,A67,m,meli,3
753,A410_scha_v_3.mp4,15,A410,m,meli,3
754,A417_rej_v_2.mp4,14,A417,m,meli,2
755,A405_dist_v_3.mp4,17,A405,f,meli,3
756,A437_pri_v_3.mp4,41,A437,m,naro,3
757,A426_neu_sit4_p.mp4,22,A426,f,naro,0
758,A72_int_v_2.mp4,29,A72,m,naro,2
759,A437_det_p_2.mp4,2,A437,m,naro,2
760,A424_scha_p_2.mp4,15,A424,f,meli,2
761,A72_adm_p_3.mp4,5,A72,m,naro,3
762,A72_ten_p_3.mp4,28,A72,m,naro,3
763,A424_sad_v_2.mp4,6,A424,f,meli,2
764,A221_rej_v_2.mp4,14,A221,f,naro,2
765,A426_scha_p_2.mp4,15,A426,f,naro,2
766,A334_dist_v_2.mp4,17,A334,f,meli,2
767,A207_cont_p_2.mp4,32,A207,m,naro,2
768,A67_dou_p_3.mp4,3,A67,m,meli,3
769,A67_dou_v_3.mp4,3,A67,m,meli,3
770,A227_sha_v_3.mp4,43,A227,f,naro,3
771,A227_neu_sit1_p.mp4,22,A227,f,naro,0
772,A221_sad_p_3.mp4,6,A221,f,naro,3
773,A303_mov_p_2.mp4,42,A303,m,meli,2
774,A426_env_p_2.mp4,4,A426,f,naro,2
775,A64_pos_sur_p_3.mp4,9,A64,m,meli,3
776,A425_hap_v_2.mp4,33,A425,f,naro,2
777,A438_dist_v_3.mp4,17,A438,m,naro,3
778,A67_hop_p_2.mp4,21,A67,m,meli,2
779,A337_neu_sit3_p.mp4,22,A337,f,meli,0
780,A337_exc_v_3.mp4,36,A337,f,meli,3
781,A417_int_p_2.mp4,29,A417,m,meli,2
782,A303_rej_p_3.mp4,14,A303,m,meli,3
783,A417_emb_v_3.mp4,39,A417,m,meli,3
784,A437_rel_p_2.mp4,38,A437,m,naro,2
785,A437_conc_p_2.mp4,27,A437,m,naro,2
786,A102_dist_v_2.mp4,17,A102,f,naro,2
787,A220_pri_v_2.mp4,41,A220,m,naro,2
788,A72_pea_v_3.mp4,25,A72,m,naro,3
789,A425_sha_v_3.mp4,43,A425,f,naro,3
790,A332_gra_p_3.mp4,7,A332,f,meli,3
791,A426_ang_p_3.mp4,12,A426,f,naro,3
792,A435_disa_v_3.mp4,37,A435,m,naro,3
793,A410_exc_v_3.mp4,36,A410,m,meli,3
794,A334_fea_v_3.mp4,10,A334,f,meli,3
795,A227_ple_p_2.mp4,23,A227,f,naro,2
796,A410_scha_p_3.mp4,15,A410,m,meli,3
797,A407_amu_p_2.mp4,13,A407,f,meli,2
798,A64_sar_p_2.mp4,31,A64,m,meli,2
799,A227_amu_v_3.mp4,13,A227,f,naro,3
800,A303_bor_p_3.mp4,26,A303,m,meli,3
801,A424_pea_p_2.mp4,25,A424,f,meli,2
802,A64_adm_v_2.mp4,5,A64,m,meli,2
803,A334_gui_v_3.mp4,40,A334,f,meli,3
804,A337_neu_sit2_p.mp4,22,A337,f,meli,0
805,A323_env_v_3.mp4,4,A323,f,meli,3
806,A337_awe_p_3.mp4,18,A337,f,meli,3
807,A334_conf_v_2.mp4,1,A334,f,meli,2
808,A332_gra_v_2.mp4,7,A332,f,meli,2
809,A405_sat_p_2.mp4,16,A405,f,meli,2
810,A426_nos_p_2.mp4,30,A426,f,naro,2
811,A200_rej_p_2.mp4,14,A200,m,naro,2
812,A200_adm_v_2.mp4,5,A200,m,naro,2
813,A220_awe_v_3.mp4,18,A220,m,naro,3
814,A334_det_p_2.mp4,2,A334,f,meli,2
815,A437_gui_v_3.mp4,40,A437,m,naro,3
816,A102_sha_p_2.mp4,43,A102,f,naro,2
817,A332_sar_p_3.mp4,31,A332,f,meli,3
818,A55_disg_p_3.mp4,35,A55,m,meli,3
819,A337_gui_v_3.mp4,40,A337,f,meli,3
820,A334_dou_v_2.mp4,3,A334,f,meli,2
821,A438_exc_p_2.mp4,36,A438,m,naro,2
822,A425_dou_p_3.mp4,3,A425,f,naro,3
823,A200_conf_v_2.mp4,1,A200,m,naro,2
824,A55_neg_sur_p_2_ver1.mp4,11,A55,m,meli,2
825,A102_hop_v_2.mp4,21,A102,f,naro,2
826,A200_rel_v_3.mp4,38,A200,m,naro,3
827,A55_det_p_2.mp4,2,A55,m,meli,2
828,A67_int_v_3.mp4,29,A67,m,meli,3
829,A332_hap_p_2.mp4,33,A332,f,meli,2
830,A200_conf_p_3.mp4,1,A200,m,naro,3
831,A332_reg_p_3.mp4,0,A332,f,meli,3
832,A425_exc_v_2.mp4,36,A425,f,naro,2
833,A72_hop_v_2.mp4,21,A72,m,naro,2
834,A221_pea_v_3.mp4,25,A221,f,naro,3
835,A405_conc_v_2.mp4,27,A405,f,meli,2
836,A205_bor_p_3.mp4,26,A205,f,naro,3
837,A323_disa_v_3.mp4,37,A323,f,meli,3
838,A425_sat_p_2.mp4,16,A425,f,naro,2
839,A337_pea_v_2.mp4,25,A337,f,meli,2
840,A72_cont_v_3.mp4,32,A72,m,naro,3
841,A426_reg_p_3.mp4,0,A426,f,naro,3
842,A303_det_p_2.mp4,2,A303,m,meli,2
843,A55_neu_p_sit1.mp4,22,A55,m,meli,0
844,A323_conc_p_2.mp4,27,A323,f,meli,2
845,A424_conf_v_2.mp4,1,A424,f,meli,2
846,A67_bor_v_3.mp4,26,A67,m,meli,3
847,A424_ang_p_3.mp4,12,A424,f,meli,3
848,A425_ins_p_2.mp4,19,A425,f,naro,2
849,A227_neu_sit4_p.mp4,22,A227,f,naro,0
850,A303_exc_p_3.mp4,36,A303,m,meli,3
851,A334_det_v_2.mp4,2,A334,f,meli,2
852,A64_ins_v_3.mp4,19,A64,m,meli,3
853,A220_disg_p_2.mp4,35,A220,m,naro,2
854,A200_anx_v_3.mp4,34,A200,m,naro,3
855,A227_anx_v_2.mp4,34,A227,f,naro,2
856,A102_det_p_2.mp4,2,A102,f,naro,2
857,A334_awe_p_2.mp4,18,A334,f,meli,2
858,A200_rel_v_2.mp4,38,A200,m,naro,2
859,A424_sex_v_3.mp4,24,A424,f,meli,3
860,A438_sar_p_3.mp4,31,A438,m,naro,3
861,A220_sat_p_3.mp4,16,A220,m,naro,3
862,A337_dou_v_2.mp4,3,A337,f,meli,2
863,A410_disg_v_2.mp4,35,A410,m,meli,2
864,A426_awe_v_2.mp4,18,A426,f,naro,2
865,A426_pri_p_2.mp4,41,A426,f,naro,2
866,A407_neu_sit3_p.mp4,22,A407,f,meli,0
867,A337_disg_p_2.mp4,35,A337,f,meli,2
868,A221_exc_p_2.mp4,36,A221,f,naro,2
869,A220_gui_p_2.mp4,40,A220,m,naro,2
870,A327_nos_v_2.mp4,30,A327,m,meli,2
871,A410_pea_p_2.mp4,25,A410,m,meli,2
872,A67_sex_v_3.mp4,24,A67,m,meli,3
873,A221_amu_v_2.mp4,13,A221,f,naro,2
874,A405_neu_sit1_v.mp4,22,A405,f,meli,0
875,A337_sar_p_2.mp4,31,A337,f,meli,2
876,A327_conc_v_3.mp4,27,A327,m,meli,3
877,A323_awe_p_2.mp4,18,A323,f,meli,2
878,A437_gra_v_3.mp4,7,A437,m,naro,3
879,A337_tri_v_3.mp4,20,A337,f,meli,3
880,A424_exc_p_3.mp4,36,A424,f,meli,3
881,A55_anx_p_2.mp4,34,A55,m,meli,2
882,A227_cont_p_2.mp4,32,A227,f,naro,2
883,A227_int_p_2.mp4,29,A227,f,naro,2
884,A437_ple_p_3.mp4,23,A437,m,naro,3
885,A405_mov_v_3.mp4,42,A405,f,meli,3
886,A220_neu_sit3_v.mp4,22,A220,m,naro,0
887,A205_neg_sur_v_3.mp4,11,A205,f,naro,3
888,A220_gui_p_3.mp4,40,A220,m,naro,3
889,A435_hop_v_3.mp4,21,A435,m,naro,3
890,A410_sar_v_3.mp4,31,A410,m,meli,3
891,A407_det_p_2.mp4,2,A407,f,meli,2
892,A424_fea_v_3.mp4,10,A424,f,meli,3
893,A337_ple_p_3.mp4,23,A337,f,meli,3
894,A323_neu_sit2_v.mp4,22,A323,f,meli,0
895,A438_pri_p_3.mp4,41,A438,m,naro,3
896,A405_anx_p_2.mp4,34,A405,f,meli,2
897,A435_disg_p_2.mp4,35,A435,m,naro,2
898,A334_rej_p_2.mp4,14,A334,f,meli,2
899,A55_gui_v_3_ver1.mp4,40,A55,m,meli,3
900,A334_nos_p_2.mp4,30,A334,f,meli,2
901,A102_sar_v_3.mp4,31,A102,f,naro,3
902,A332_dou_v_2.mp4,3,A332,f,meli,2
903,A227_rel_p_3.mp4,38,A227,f,naro,3
904,A424_exc_v_3.mp4,36,A424,f,meli,3
905,A72_neu_sit3_v.mp4,22,A72,m,naro,0
906,A55_awe_v_3_ver1.mp4,18,A55,m,meli,3
907,A407_rej_v_3.mp4,14,A407,f,meli,3
908,A102_ele_p_2.mp4,8,A102,f,naro,2
909,A64_det_v_3.mp4,2,A64,m,meli,3
910,A337_fea_p_2.mp4,10,A337,f,meli,2
911,A425_conf_v_2.mp4,1,A425,f,naro,2
912,A334_rel_p_3.mp4,38,A334,f,meli,3
913,A55_hap_p_2.mp4,33,A55,m,meli,2
914,A337_cont_v_2.mp4,32,A337,f,meli,2
915,A327_neu_sit2_p.mp4,22,A327,m,meli,0
916,A303_conf_p_2.mp4,1,A303,m,meli,2
917,A424_nos_p_3.mp4,30,A424,f,meli,3
918,A426_fea_p_2.mp4,10,A426,f,naro,2
919,A207_sex_p_2.mp4,24,A207,m,naro,2
920,A323_pri_p_3.mp4,41,A323,f,meli,3
921,A220_gui_v_2.mp4,40,A220,m,naro,2
922,A438_ele_p_2.mp4,8,A438,m,naro,2
923,A55_amu_v_3_ver1.mp4,13,A55,m,meli,3
924,A435_hap_p_2.mp4,33,A435,m,naro,2
925,A67_ins_v_2.mp4,19,A67,m,meli,2
926,A337_neg_sur_v_3.mp4,11,A337,f,meli,3
927,A323_pea_v_2.mp4,25,A323,f,meli,2
928,A437_sad_v_3.mp4,6,A437,m,naro,3
929,A410_env_v_2.mp4,4,A410,m,meli,2
930,A221_env_p_2.mp4,4,A221,f,naro,2
931,A67_neg_sur_p_3.mp4,11,A67,m,meli,3
932,A72_scha_v_2.mp4,15,A72,m,naro,2
933,A207_bor_v_3.mp4,26,A207,m,naro,3
934,A200_exc_v_3.mp4,36,A200,m,naro,3
935,A303_gui_v_2.mp4,40,A303,m,meli,2
936,A227_ins_v_3.mp4,19,A227,f,naro,3
937,A405_exc_p_3.mp4,36,A405,f,meli,3
938,A437_sex_p_3.mp4,24,A437,m,naro,3
939,A437_sha_p_3.mp4,43,A437,m,naro,3
940,A91_ple_v_3.mp4,23,A91,f,naro,3
941,A435_sex_p_3.mp4,24,A435,m,naro,3
942,A221_emb_v_2.mp4,39,A221,f,naro,2
943,A220_disa_v_2.mp4,37,A220,m,naro,2
944,A407_tri_v_2.mp4,20,A407,f,meli,2
945,A437_env_v_2.mp4,4,A437,m,naro,2
946,A91_neg_sur_v_3.mp4,11,A91,f,naro,3
947,A334_dist_p_2.mp4,17,A334,f,meli,2
948,A72_conf_v_3.mp4,1,A72,m,naro,3
949,A424_pea_v_3.mp4,25,A424,f,meli,3
950,A227_ple_v_3.mp4,23,A227,f,naro,3
951,A303_ele_v_3.mp4,8,A303,m,meli,3
952,A417_nos_v_3.mp4,30,A417,m,meli,3
953,A91_disa_p_2.mp4,37,A91,f,naro,2
954,A405_det_v_2.mp4,2,A405,f,meli,2
955,A207_rej_p_3.mp4,14,A207,m,naro,3
956,A64_cont_p_3.mp4,32,A64,m,meli,3
957,A303_det_p_3.mp4,2,A303,m,meli,3
958,A438_pos_sur_p_2.mp4,9,A438,m,naro,2
959,A227_exc_p_3.mp4,36,A227,f,naro,3
960,A205_tri_p_3.mp4,20,A205,f,naro,3
961,A410_conf_v_3.mp4,1,A410,m,meli,3
962,A435_hap_p_3.mp4,33,A435,m,naro,3
963,A426_awe_p_2.mp4,18,A426,f,naro,2
964,A337_neu_sit4_p.mp4,22,A337,f,meli,0
965,A227_det_p_2.mp4,2,A227,f,naro,2
966,A426_neu_sit2_v.mp4,22,A426,f,naro,0
967,A303_tri_v_2.mp4,20,A303,m,meli,2
968,A220_reg_v_3.mp4,0,A220,m,naro,3
969,A227_adm_p_2.mp4,5,A227,f,naro,2
970,A435_ang_v_2.mp4,12,A435,m,naro,2
971,A207_conf_v_2.mp4,1,A207,m,naro,2
972,A91_gui_p_3.mp4,40,A91,f,naro,3
973,A67_ten_p_3.mp4,28,A67,m,meli,3
974,A410_mov_p_3.mp4,42,A410,m,meli,3
975,A424_mov_v_3.mp4,42,A424,f,meli,3
976,A332_conc_p_2.mp4,27,A332,f,meli,2
977,A410_emb_p_3.mp4,39,A410,m,meli,3
978,A323_env_p_2.mp4,4,A323,f,meli,2
979,A220_gra_p_2.mp4,7,A220,m,naro,2
980,A438_scha_v_2.mp4,15,A438,m,naro,2
981,A102_sat_v_3.mp4,16,A102,f,naro,3
982,A200_bor_v_2.mp4,26,A200,m,naro,2
983,A303_conf_p_3.mp4,1,A303,m,meli,3
984,A426_neg_sur_v_2.mp4,11,A426,f,naro,2
985,A67_ple_p_3.mp4,23,A67,m,meli,3
986,A425_det_v_3.mp4,2,A425,f,naro,3
987,A425_nos_p_3.mp4,30,A425,f,naro,3
